Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G6,1,[65.58844474 11.13129539],171075.2660529723,3505.565530077978,[1]
G6,2,[41.11660581 28.56217797],30756.31210067926,1705.542234314065,[1]
G6,3,[65.48712212 60.12079376],235417.1135395068,6494.209603140253,[1]
