Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G5,1,[ 5.98122601e+02  8.55906971e+02  2.23812816e-01 -3.33882251e-02],4138.264574790523,923.8937151971552,"[2, 3, 4]"
G5,2,[ 6.32731581e+02  3.25381132e+02 -3.86933845e-01 -1.26814418e-01],2825.404613255338,1726.255349380606,"[2, 3, 4]"
G5,3,[79.74475322 90.34648195 -0.50004176 -0.3869756 ],421.1254662946111,1994.9321510477162,"[2, 3, 4]"
