Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G4,1,[93.0187872  41.7134927  35.44749011 41.2675502  40.51391075],-27441.552861659322,0.7742599708408875,[0]
G4,2,[88.84347563 36.38089959 32.277675   35.50313292 31.7053117 ],-29542.830702650135,0.10140561011001736,[5]
G4,3,[89.97227822 38.65032047 30.21771272 33.625017   37.64868549],-29713.710302069907,0.0,[]
