Generation,Execution,Best Fitness
0,0,-5.447961654481887
1,0,-5.447961654481887
2,0,-5.447961654481887
3,0,-5.447961654481887
4,0,-5.447961654481887
5,0,-5.447961654481887
6,0,-5.447961654481887
7,0,-5.447961654481887
8,0,-5.447961654481887
9,0,-5.447961654481887
10,0,-5.447961654481887
11,0,-5.447961654481887
12,0,-5.447961654481887
13,0,-5.447961654481887
14,0,-5.447961654481887
15,0,-5.447961654481887
16,0,-5.447961654481887
17,0,-5.447961654481887
18,0,-5.447961654481887
19,0,-5.447961654481887
20,0,-5.447961654481887
21,0,-5.447961654481887
22,0,-5.447961654481887
23,0,-5.447961654481887
24,0,-5.447961654481887
25,0,-5.447961654481887
26,0,-5.447961654481887
27,0,-5.447961654481887
28,0,-5.447961654481887
29,0,-5.447961654481887
30,0,-5.447961654481887
31,0,-5.447961654481887
32,0,-5.447961654481887
33,0,-5.447961654481887
34,0,-5.447961654481887
35,0,-5.447961654481887
36,0,-5.447961654481887
37,0,-5.447961654481887
38,0,-5.447961654481887
39,0,-5.447961654481887
40,0,-5.447961654481887
41,0,-5.447961654481887
42,0,-5.447961654481887
43,0,-5.447961654481887
44,0,-5.447961654481887
45,0,-5.447961654481887
46,0,-5.447961654481887
47,0,-5.447961654481887
48,0,-5.447961654481887
49,0,-5.447961654481887
50,0,-5.447961654481887
51,0,-5.447961654481887
52,0,-5.447961654481887
53,0,-5.447961654481887
54,0,-5.447961654481887
55,0,-5.447961654481887
56,0,-5.447961654481887
57,0,-5.447961654481887
58,0,-5.447961654481887
59,0,-5.447961654481887
60,0,-5.447961654481887
61,0,-5.447961654481887
62,0,-5.447961654481887
63,0,-5.447961654481887
64,0,-5.447961654481887
65,0,-5.447961654481887
66,0,-5.447961654481887
67,0,-5.447961654481887
68,0,-5.447961654481887
69,0,-5.447961654481887
70,0,-5.447961654481887
71,0,-5.447961654481887
72,0,-5.447961654481887
73,0,-5.447961654481887
74,0,-5.447961654481887
75,0,-5.447961654481887
76,0,-5.447961654481887
77,0,-5.447961654481887
78,0,-5.447961654481887
79,0,-5.447961654481887
80,0,-5.447961654481887
81,0,-5.447961654481887
82,0,-5.447961654481887
83,0,-5.447961654481887
84,0,-5.447961654481887
85,0,-5.447961654481887
86,0,-5.447961654481887
87,0,-5.447961654481887
88,0,-5.447961654481887
89,0,-5.447961654481887
90,0,-5.447961654481887
91,0,-5.447961654481887
92,0,-5.447961654481887
93,0,-5.447961654481887
94,0,-5.447961654481887
95,0,-5.447961654481887
96,0,-5.447961654481887
97,0,-5.447961654481887
98,0,-5.447961654481887
99,0,-5.447961654481887
0,1,-6.680610801260766
1,1,-6.680610801260766
2,1,-6.680610801260766
3,1,-6.680610801260766
4,1,-6.680610801260766
5,1,-6.680610801260766
6,1,-6.680610801260766
7,1,-6.680610801260766
8,1,-6.680610801260766
9,1,-6.680610801260766
10,1,-6.680610801260766
11,1,-6.680610801260766
12,1,-6.680610801260766
13,1,-6.680610801260766
14,1,-6.680610801260766
15,1,-6.680610801260766
16,1,-6.680610801260766
17,1,-6.680610801260766
18,1,-6.680610801260766
19,1,-6.680610801260766
20,1,-6.680610801260766
21,1,-6.680610801260766
22,1,-6.680610801260766
23,1,-6.680610801260766
24,1,-6.680610801260766
25,1,-6.680610801260766
26,1,-6.680610801260766
27,1,-6.680610801260766
28,1,-6.680610801260766
29,1,-6.680610801260766
30,1,-6.680610801260766
31,1,-6.680610801260766
32,1,-6.680610801260766
33,1,-6.680610801260766
34,1,-6.680610801260766
35,1,-6.680610801260766
36,1,-6.680610801260766
37,1,-6.680610801260766
38,1,-6.680610801260766
39,1,-6.680610801260766
40,1,-6.680610801260766
41,1,-6.680610801260766
42,1,-6.680610801260766
43,1,-6.680610801260766
44,1,-6.680610801260766
45,1,-6.680610801260766
46,1,-6.680610801260766
47,1,-6.680610801260766
48,1,-6.680610801260766
49,1,-6.680610801260766
50,1,-6.680610801260766
51,1,-6.680610801260766
52,1,-6.680610801260766
53,1,-6.680610801260766
54,1,-6.680610801260766
55,1,-6.680610801260766
56,1,-6.680610801260766
57,1,-6.680610801260766
58,1,-6.680610801260766
59,1,-6.680610801260766
60,1,-6.680610801260766
61,1,-6.680610801260766
62,1,-6.680610801260766
63,1,-6.680610801260766
64,1,-6.680610801260766
65,1,-6.680610801260766
66,1,-6.680610801260766
67,1,-6.680610801260766
68,1,-6.680610801260766
69,1,-6.680610801260766
70,1,-6.680610801260766
71,1,-6.680610801260766
72,1,-6.680610801260766
73,1,-6.680610801260766
74,1,-6.680610801260766
75,1,-6.680610801260766
76,1,-6.680610801260766
77,1,-6.680610801260766
78,1,-6.680610801260766
79,1,-6.680610801260766
80,1,-6.680610801260766
81,1,-6.680610801260766
82,1,-6.680610801260766
83,1,-6.680610801260766
84,1,-6.680610801260766
85,1,-6.680610801260766
86,1,-6.680610801260766
87,1,-6.680610801260766
88,1,-6.680610801260766
89,1,-6.680610801260766
90,1,-6.680610801260766
91,1,-6.680610801260766
92,1,-6.680610801260766
93,1,-6.680610801260766
94,1,-6.680610801260766
95,1,-6.680610801260766
96,1,-6.680610801260766
97,1,-6.680610801260766
98,1,-6.680610801260766
99,1,-6.680610801260766
0,2,-5.723939767751076
1,2,-5.723939767751076
2,2,-5.723939767751076
3,2,-5.723939767751076
4,2,-5.723939767751076
5,2,-5.723939767751076
6,2,-5.723939767751076
7,2,-5.723939767751076
8,2,-5.723939767751076
9,2,-5.723939767751076
10,2,-5.723939767751076
11,2,-5.723939767751076
12,2,-5.723939767751076
13,2,-5.723939767751076
14,2,-5.723939767751076
15,2,-5.723939767751076
16,2,-5.723939767751076
17,2,-5.723939767751076
18,2,-5.723939767751076
19,2,-5.723939767751076
20,2,-5.723939767751076
21,2,-5.723939767751076
22,2,-5.723939767751076
23,2,-5.723939767751076
24,2,-5.723939767751076
25,2,-5.723939767751076
26,2,-5.723939767751076
27,2,-5.723939767751076
28,2,-5.723939767751076
29,2,-5.723939767751076
30,2,-5.723939767751076
31,2,-5.723939767751076
32,2,-5.723939767751076
33,2,-5.723939767751076
34,2,-5.723939767751076
35,2,-5.723939767751076
36,2,-5.723939767751076
37,2,-5.723939767751076
38,2,-5.723939767751076
39,2,-5.723939767751076
40,2,-5.723939767751076
41,2,-5.723939767751076
42,2,-5.723939767751076
43,2,-5.723939767751076
44,2,-5.723939767751076
45,2,-5.723939767751076
46,2,-5.723939767751076
47,2,-5.723939767751076
48,2,-5.723939767751076
49,2,-5.723939767751076
50,2,-5.723939767751076
51,2,-5.723939767751076
52,2,-5.723939767751076
53,2,-5.723939767751076
54,2,-5.723939767751076
55,2,-5.723939767751076
56,2,-5.723939767751076
57,2,-5.723939767751076
58,2,-5.723939767751076
59,2,-5.723939767751076
60,2,-5.723939767751076
61,2,-5.723939767751076
62,2,-5.723939767751076
63,2,-5.723939767751076
64,2,-5.723939767751076
65,2,-5.723939767751076
66,2,-5.723939767751076
67,2,-5.723939767751076
68,2,-5.723939767751076
69,2,-5.723939767751076
70,2,-5.723939767751076
71,2,-5.723939767751076
72,2,-5.723939767751076
73,2,-5.723939767751076
74,2,-5.723939767751076
75,2,-5.723939767751076
76,2,-5.723939767751076
77,2,-5.723939767751076
78,2,-5.723939767751076
79,2,-5.723939767751076
80,2,-5.723939767751076
81,2,-5.723939767751076
82,2,-5.723939767751076
83,2,-5.723939767751076
84,2,-5.723939767751076
85,2,-5.723939767751076
86,2,-5.723939767751076
87,2,-5.723939767751076
88,2,-5.723939767751076
89,2,-5.723939767751076
90,2,-5.723939767751076
91,2,-5.723939767751076
92,2,-5.723939767751076
93,2,-5.723939767751076
94,2,-5.723939767751076
95,2,-5.723939767751076
96,2,-5.723939767751076
97,2,-5.723939767751076
98,2,-5.723939767751076
99,2,-5.723939767751076
0,3,-5.560559264553668
1,3,-5.560559264553668
2,3,-5.560559264553668
3,3,-5.560559264553668
4,3,-5.560559264553668
5,3,-5.560559264553668
6,3,-5.560559264553668
7,3,-5.560559264553668
8,3,-5.560559264553668
9,3,-5.560559264553668
10,3,-5.560559264553668
11,3,-5.560559264553668
12,3,-5.560559264553668
13,3,-5.560559264553668
14,3,-5.560559264553668
15,3,-5.560559264553668
16,3,-5.560559264553668
17,3,-5.560559264553668
18,3,-5.560559264553668
19,3,-5.560559264553668
20,3,-5.560559264553668
21,3,-5.560559264553668
22,3,-5.560559264553668
23,3,-5.560559264553668
24,3,-5.560559264553668
25,3,-5.560559264553668
26,3,-5.560559264553668
27,3,-5.560559264553668
28,3,-5.560559264553668
29,3,-5.560559264553668
30,3,-5.560559264553668
31,3,-5.560559264553668
32,3,-5.560559264553668
33,3,-5.560559264553668
34,3,-5.560559264553668
35,3,-5.560559264553668
36,3,-5.560559264553668
37,3,-5.560559264553668
38,3,-5.560559264553668
39,3,-5.560559264553668
40,3,-5.560559264553668
41,3,-5.560559264553668
42,3,-5.560559264553668
43,3,-5.560559264553668
44,3,-5.560559264553668
45,3,-5.560559264553668
46,3,-5.560559264553668
47,3,-5.560559264553668
48,3,-5.560559264553668
49,3,-5.560559264553668
50,3,-5.560559264553668
51,3,-5.560559264553668
52,3,-5.560559264553668
53,3,-5.560559264553668
54,3,-5.560559264553668
55,3,-5.560559264553668
56,3,-5.560559264553668
57,3,-5.560559264553668
58,3,-5.560559264553668
59,3,-5.560559264553668
60,3,-5.560559264553668
61,3,-5.560559264553668
62,3,-5.560559264553668
63,3,-5.560559264553668
64,3,-5.560559264553668
65,3,-5.560559264553668
66,3,-5.560559264553668
67,3,-5.560559264553668
68,3,-5.560559264553668
69,3,-5.560559264553668
70,3,-5.560559264553668
71,3,-5.560559264553668
72,3,-5.560559264553668
73,3,-5.560559264553668
74,3,-5.560559264553668
75,3,-5.560559264553668
76,3,-5.560559264553668
77,3,-5.560559264553668
78,3,-5.560559264553668
79,3,-5.560559264553668
80,3,-5.560559264553668
81,3,-5.560559264553668
82,3,-5.560559264553668
83,3,-5.560559264553668
84,3,-5.560559264553668
85,3,-5.560559264553668
86,3,-5.560559264553668
87,3,-5.560559264553668
88,3,-5.560559264553668
89,3,-5.560559264553668
90,3,-5.560559264553668
91,3,-5.560559264553668
92,3,-5.560559264553668
93,3,-5.560559264553668
94,3,-5.560559264553668
95,3,-5.560559264553668
96,3,-5.560559264553668
97,3,-5.560559264553668
98,3,-5.560559264553668
99,3,-5.560559264553668
0,4,-5.787493520456828
1,4,-5.787493520456828
2,4,-5.787493520456828
3,4,-5.787493520456828
4,4,-5.787493520456828
5,4,-5.787493520456828
6,4,-5.787493520456828
7,4,-5.787493520456828
8,4,-5.787493520456828
9,4,-5.787493520456828
10,4,-5.787493520456828
11,4,-5.787493520456828
12,4,-5.787493520456828
13,4,-5.787493520456828
14,4,-5.787493520456828
15,4,-5.787493520456828
16,4,-5.787493520456828
17,4,-5.787493520456828
18,4,-5.787493520456828
19,4,-5.787493520456828
20,4,-5.787493520456828
21,4,-5.787493520456828
22,4,-5.787493520456828
23,4,-5.787493520456828
24,4,-5.787493520456828
25,4,-5.787493520456828
26,4,-5.787493520456828
27,4,-5.787493520456828
28,4,-5.787493520456828
29,4,-5.787493520456828
30,4,-5.787493520456828
31,4,-5.787493520456828
32,4,-5.787493520456828
33,4,-5.787493520456828
34,4,-5.787493520456828
35,4,-5.787493520456828
36,4,-5.787493520456828
37,4,-5.787493520456828
38,4,-5.787493520456828
39,4,-5.787493520456828
40,4,-5.787493520456828
41,4,-5.787493520456828
42,4,-5.787493520456828
43,4,-5.787493520456828
44,4,-5.787493520456828
45,4,-5.787493520456828
46,4,-5.787493520456828
47,4,-5.787493520456828
48,4,-5.787493520456828
49,4,-5.787493520456828
50,4,-5.787493520456828
51,4,-5.787493520456828
52,4,-5.787493520456828
53,4,-5.787493520456828
54,4,-5.787493520456828
55,4,-5.787493520456828
56,4,-5.787493520456828
57,4,-5.787493520456828
58,4,-5.787493520456828
59,4,-5.787493520456828
60,4,-5.787493520456828
61,4,-5.787493520456828
62,4,-5.787493520456828
63,4,-5.787493520456828
64,4,-5.787493520456828
65,4,-5.787493520456828
66,4,-5.787493520456828
67,4,-5.787493520456828
68,4,-5.787493520456828
69,4,-5.787493520456828
70,4,-5.787493520456828
71,4,-5.787493520456828
72,4,-5.787493520456828
73,4,-5.787493520456828
74,4,-5.787493520456828
75,4,-5.787493520456828
76,4,-5.787493520456828
77,4,-5.787493520456828
78,4,-5.787493520456828
79,4,-5.787493520456828
80,4,-5.787493520456828
81,4,-5.787493520456828
82,4,-5.787493520456828
83,4,-5.787493520456828
84,4,-5.787493520456828
85,4,-5.787493520456828
86,4,-5.787493520456828
87,4,-5.787493520456828
88,4,-5.787493520456828
89,4,-5.787493520456828
90,4,-5.787493520456828
91,4,-5.787493520456828
92,4,-5.787493520456828
93,4,-5.787493520456828
94,4,-5.787493520456828
95,4,-5.787493520456828
96,4,-5.787493520456828
97,4,-5.787493520456828
98,4,-5.787493520456828
99,4,-5.787493520456828
0,5,-6.286430896362745
1,5,-6.286430896362745
2,5,-6.286430896362745
3,5,-6.286430896362745
4,5,-6.286430896362745
5,5,-6.286430896362745
6,5,-6.286430896362745
7,5,-6.286430896362745
8,5,-6.286430896362745
9,5,-6.286430896362745
10,5,-6.286430896362745
11,5,-6.286430896362745
12,5,-6.286430896362745
13,5,-6.286430896362745
14,5,-6.286430896362745
15,5,-6.286430896362745
16,5,-6.286430896362745
17,5,-6.286430896362745
18,5,-6.286430896362745
19,5,-6.286430896362745
20,5,-6.286430896362745
21,5,-6.286430896362745
22,5,-6.286430896362745
23,5,-6.286430896362745
24,5,-6.286430896362745
25,5,-6.286430896362745
26,5,-6.286430896362745
27,5,-6.286430896362745
28,5,-6.286430896362745
29,5,-6.286430896362745
30,5,-6.286430896362745
31,5,-6.286430896362745
32,5,-6.286430896362745
33,5,-6.286430896362745
34,5,-6.286430896362745
35,5,-6.286430896362745
36,5,-6.286430896362745
37,5,-6.286430896362745
38,5,-6.286430896362745
39,5,-6.286430896362745
40,5,-6.286430896362745
41,5,-6.286430896362745
42,5,-6.286430896362745
43,5,-6.286430896362745
44,5,-6.286430896362745
45,5,-6.286430896362745
46,5,-6.286430896362745
47,5,-6.286430896362745
48,5,-6.286430896362745
49,5,-6.286430896362745
50,5,-6.286430896362745
51,5,-6.286430896362745
52,5,-6.286430896362745
53,5,-6.286430896362745
54,5,-6.286430896362745
55,5,-6.286430896362745
56,5,-6.286430896362745
57,5,-6.286430896362745
58,5,-6.286430896362745
59,5,-6.286430896362745
60,5,-6.286430896362745
61,5,-6.286430896362745
62,5,-6.286430896362745
63,5,-6.286430896362745
64,5,-6.286430896362745
65,5,-6.286430896362745
66,5,-6.286430896362745
67,5,-6.286430896362745
68,5,-6.286430896362745
69,5,-6.286430896362745
70,5,-6.286430896362745
71,5,-6.286430896362745
72,5,-6.286430896362745
73,5,-6.286430896362745
74,5,-6.286430896362745
75,5,-6.286430896362745
76,5,-6.286430896362745
77,5,-6.286430896362745
78,5,-6.286430896362745
79,5,-6.286430896362745
80,5,-6.286430896362745
81,5,-6.286430896362745
82,5,-6.286430896362745
83,5,-6.286430896362745
84,5,-6.286430896362745
85,5,-6.286430896362745
86,5,-6.286430896362745
87,5,-6.286430896362745
88,5,-6.286430896362745
89,5,-6.286430896362745
90,5,-6.286430896362745
91,5,-6.286430896362745
92,5,-6.286430896362745
93,5,-6.286430896362745
94,5,-6.286430896362745
95,5,-6.286430896362745
96,5,-6.286430896362745
97,5,-6.286430896362745
98,5,-6.286430896362745
99,5,-6.286430896362745
0,6,-6.181502269692577
1,6,-6.181502269692577
2,6,-6.181502269692577
3,6,-6.181502269692577
4,6,-6.181502269692577
5,6,-6.181502269692577
6,6,-6.181502269692577
7,6,-6.181502269692577
8,6,-6.181502269692577
9,6,-6.181502269692577
10,6,-6.181502269692577
11,6,-6.181502269692577
12,6,-6.181502269692577
13,6,-6.181502269692577
14,6,-6.181502269692577
15,6,-6.181502269692577
16,6,-6.181502269692577
17,6,-6.181502269692577
18,6,-6.181502269692577
19,6,-6.181502269692577
20,6,-6.181502269692577
21,6,-6.181502269692577
22,6,-6.181502269692577
23,6,-6.181502269692577
24,6,-6.181502269692577
25,6,-6.181502269692577
26,6,-6.181502269692577
27,6,-6.181502269692577
28,6,-6.181502269692577
29,6,-6.181502269692577
30,6,-6.181502269692577
31,6,-6.181502269692577
32,6,-6.181502269692577
33,6,-6.181502269692577
34,6,-6.181502269692577
35,6,-6.181502269692577
36,6,-6.181502269692577
37,6,-6.181502269692577
38,6,-6.181502269692577
39,6,-6.181502269692577
40,6,-6.181502269692577
41,6,-6.181502269692577
42,6,-6.181502269692577
43,6,-6.181502269692577
44,6,-6.181502269692577
45,6,-6.181502269692577
46,6,-6.181502269692577
47,6,-6.181502269692577
48,6,-6.181502269692577
49,6,-6.181502269692577
50,6,-6.181502269692577
51,6,-6.181502269692577
52,6,-6.181502269692577
53,6,-6.181502269692577
54,6,-6.181502269692577
55,6,-6.181502269692577
56,6,-6.181502269692577
57,6,-6.181502269692577
58,6,-6.181502269692577
59,6,-6.181502269692577
60,6,-6.181502269692577
61,6,-6.181502269692577
62,6,-6.181502269692577
63,6,-6.181502269692577
64,6,-6.181502269692577
65,6,-6.181502269692577
66,6,-6.181502269692577
67,6,-6.181502269692577
68,6,-6.181502269692577
69,6,-6.181502269692577
70,6,-6.181502269692577
71,6,-6.181502269692577
72,6,-6.181502269692577
73,6,-6.181502269692577
74,6,-6.181502269692577
75,6,-6.181502269692577
76,6,-6.181502269692577
77,6,-6.181502269692577
78,6,-6.181502269692577
79,6,-6.181502269692577
80,6,-6.181502269692577
81,6,-6.181502269692577
82,6,-6.181502269692577
83,6,-6.181502269692577
84,6,-6.181502269692577
85,6,-6.181502269692577
86,6,-6.181502269692577
87,6,-6.181502269692577
88,6,-6.181502269692577
89,6,-6.181502269692577
90,6,-6.181502269692577
91,6,-6.181502269692577
92,6,-6.181502269692577
93,6,-6.181502269692577
94,6,-6.181502269692577
95,6,-6.181502269692577
96,6,-6.181502269692577
97,6,-6.181502269692577
98,6,-6.181502269692577
99,6,-6.181502269692577
0,7,-5.722265955259214
1,7,-5.722265955259214
2,7,-5.722265955259214
3,7,-5.722265955259214
4,7,-5.722265955259214
5,7,-5.722265955259214
6,7,-5.722265955259214
7,7,-5.722265955259214
8,7,-5.722265955259214
9,7,-5.722265955259214
10,7,-5.722265955259214
11,7,-5.722265955259214
12,7,-5.722265955259214
13,7,-5.722265955259214
14,7,-5.722265955259214
15,7,-5.722265955259214
16,7,-5.722265955259214
17,7,-5.722265955259214
18,7,-5.722265955259214
19,7,-5.722265955259214
20,7,-5.722265955259214
21,7,-5.722265955259214
