Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G1,1,"[ 0.824455    0.59266528  0.17623081  0.90829073  0.67990701  0.57689167
  0.95378509  0.55936908  0.57444843 78.22707131 53.75233571 92.65717134
  0.46110014]",-225.36900832673157,855.8756656380166,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
G1,2,"[ 0.18397934  0.41538098  0.19124989  0.06198947  0.42473806  0.17390363
  0.1421775   0.17390346  0.09622386 22.88099395 11.72459384  7.64591973
  0.07183498]",-40.3053354734248,134.36085670908463,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
G1,3,"[ 0.7970914   0.65454394  0.6953752   0.87043382  0.86945262  0.72657869
  0.78826706  0.66288164  0.43356389 61.34323041 61.96824723 80.72734358
  0.88076868]",-204.8380328742006,770.9561708020549,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
G1,4,"[ 0.31228107  0.42381554  0.60988309  0.17644916  0.49855219  0.3418301
  0.36500162  0.35663541  0.7004496  40.05513021 39.26401136 51.68258936
  0.71376268]",-129.76697208139157,485.30917217130957,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
G1,5,"[ 0.19095479  0.87662583  0.49728607  0.59164339  0.14893284  0.58618104
  0.86889153  0.24257278  0.1097073  42.47755354 21.91859666 47.11732102
  0.751823  ]",-110.45038886794255,405.82609204303844,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
