Generation,Execution,Best Fitness
0,0,0.0005957193949789009
1,0,0.0005957193949789009
2,0,0.0005957193949789009
3,0,0.0005957193949789009
4,0,0.0005957193949789009
5,0,0.0005957193949789009
6,0,0.0005957193949789009
7,0,0.0005957193949789009
8,0,0.0005957193949789009
9,0,0.0005957193949789009
10,0,0.0005957193949789009
11,0,0.0005957193949789009
12,0,0.0005957193949789009
13,0,0.00016437303026941712
14,0,0.00016437303026941712
15,0,0.00016437303026941712
16,0,0.00016437303026941712
17,0,0.00016437303026941712
18,0,0.00016437303026941712
19,0,0.00016437303026941712
20,0,0.00016437303026941712
21,0,3.960148533859861e-05
22,0,3.960148533859861e-05
23,0,3.960148533859861e-05
24,0,3.960148533859861e-05
25,0,3.960148533859861e-05
26,0,3.960148533859861e-05
27,0,3.960148533859861e-05
28,0,3.960148533859861e-05
29,0,3.960148533859861e-05
30,0,3.960148533859861e-05
31,0,3.960148533859861e-05
32,0,3.960148533859861e-05
33,0,3.960148533859861e-05
34,0,3.960148533859861e-05
35,0,3.960148533859861e-05
36,0,3.960148533859861e-05
37,0,3.960148533859861e-05
38,0,3.960148533859861e-05
39,0,3.960148533859861e-05
40,0,3.960148533859861e-05
41,0,3.6973246260436075e-05
42,0,1.8434430524804924e-05
43,0,9.150270765947465e-06
44,0,4.504501902120788e-06
45,0,2.1806950975547173e-06
46,0,1.4147910048133774e-08
47,0,1.4147910048133774e-08
48,0,1.4147910048133774e-08
49,0,1.4147910048133774e-08
50,0,1.4147910048133774e-08
51,0,1.4147910048133774e-08
52,0,1.4147910048133774e-08
53,0,1.4147910048133774e-08
54,0,1.4147910048133774e-08
55,0,1.4147910048133774e-08
56,0,1.4147910048133774e-08
57,0,1.4147910048133774e-08
58,0,1.4147910048133774e-08
59,0,1.4147910048133774e-08
60,0,1.4147910048133774e-08
61,0,1.4147910048133774e-08
62,0,1.4147910048133774e-08
63,0,1.4147910048133774e-08
64,0,1.4147910048133774e-08
65,0,1.4147910048133774e-08
66,0,1.4147910048133774e-08
67,0,1.4147910048133774e-08
68,0,1.4147910048133774e-08
69,0,1.4147910048133774e-08
70,0,1.1309361001483803e-08
71,0,1.1309361001483803e-08
72,0,1.1309361001483803e-08
73,0,1.1309361001483803e-08
74,0,9.74221629421028e-09
75,0,9.74221629421028e-09
76,0,9.711912924000624e-09
77,0,9.711912924000624e-09
78,0,6.474163999595485e-09
79,0,1.9779832113201524e-09
80,0,1.9779832113201524e-09
81,0,1.9779832113201524e-09
82,0,1.1437091957166812e-10
83,0,1.1437091957166812e-10
84,0,1.1437091957166812e-10
85,0,1.1437091957166812e-10
86,0,1.1437091957166812e-10
87,0,1.1437091957166812e-10
88,0,1.1437091957166812e-10
89,0,1.1437091957166812e-10
90,0,1.1437091957166812e-10
91,0,3.140205752240409e-11
92,0,3.140205752240409e-11
93,0,3.140205752240409e-11
94,0,3.140205752240409e-11
95,0,3.140205752240409e-11
96,0,3.140205752240409e-11
97,0,3.140205752240409e-11
98,0,3.140205752240409e-11
99,0,3.140205752240409e-11
0,1,0.002121545154584117
1,1,0.002121545154584117
2,1,0.002121545154584117
3,1,0.002121545154584117
4,1,0.002121545154584117
5,1,0.002121545154584117
6,1,0.002121545154584117
7,1,0.002121545154584117
8,1,0.002121545154584117
9,1,0.002121545154584117
10,1,0.002121545154584117
11,1,0.002121545154584117
12,1,0.002121545154584117
13,1,0.002121545154584117
14,1,0.002121545154584117
15,1,0.002121545154584117
16,1,0.002121545154584117
17,1,0.002121545154584117
18,1,0.002121545154584117
19,1,0.002121545154584117
20,1,0.002121545154584117
21,1,0.002121545154584117
22,1,0.002121545154584117
23,1,0.0019143916332852737
24,1,0.0012607674020090355
25,1,0.0009351763781635112
26,1,0.0007726843916398933
27,1,0.0006915140621873902
28,1,0.0006509477862768648
29,1,0.0006306693671373921
30,1,0.0006205313368482997
