Generation,Execution,Best Fitness
0,0,9.0
1,0,8.999999870587969
2,0,8.999999870587969
3,0,8.999999870587969
4,0,8.999999870587969
5,0,8.999999870587969
6,0,8.999999870587969
7,0,8.999999870587969
8,0,8.999999870587969
9,0,8.999999870587969
10,0,8.999999870587969
11,0,8.999903277522876
12,0,8.962707755748609
13,0,8.962707755748609
14,0,8.962707755748609
15,0,8.962707755748609
16,0,5.715441217844712
17,0,5.715441217844712
18,0,5.715441217844712
19,0,5.715441217844712
20,0,5.715441217844712
21,0,5.715441217844712
22,0,5.715441217844712
23,0,5.715441217844712
24,0,5.715441217844712
25,0,5.715441217844712
26,0,4.756525021946145
27,0,4.756525021946145
28,0,4.756525021946145
29,0,4.756525021946145
30,0,4.756525021946145
31,0,4.756525021946145
32,0,4.756525021946145
33,0,4.756525021946145
34,0,4.756525021946145
35,0,4.756525021946145
36,0,4.756525021946145
37,0,4.756525021946145
38,0,4.756525021946145
39,0,4.238088279205773
40,0,3.9378888340956326
41,0,3.9378888340956326
42,0,3.9378888340956326
43,0,2.7944360349186006
44,0,2.7944360349186006
45,0,2.7944360349186006
46,0,2.7944360349186006
47,0,0.4543258301884312
48,0,0.4543258301884312
49,0,0.4543258301884312
50,0,0.2135813040959591
51,0,0.2135813040959591
52,0,0.2135813040959591
53,0,0.2135813040959591
54,0,0.2135813040959591
55,0,-0.06272549300945485
56,0,-0.06272549300945485
57,0,-0.06272549300945485
58,0,-0.06272549300945485
59,0,-0.06272549300945485
60,0,-0.06272549300945485
61,0,-0.06272549300945485
62,0,-0.06272549300945485
63,0,-0.06272549300945485
64,0,-0.06272549300945485
65,0,-0.06272549300945485
66,0,-0.06272549300945485
67,0,-0.06272549300945485
68,0,-0.06272549300945485
69,0,-0.06272549300945485
70,0,-0.06272549300945485
71,0,-0.06272549300945485
72,0,-0.06272549300945485
73,0,-0.06272549300945485
74,0,-0.06272549300945485
75,0,-0.06272549300945485
76,0,-0.06272549300945485
77,0,-0.06272549300945485
78,0,-0.06272549300945485
79,0,-0.06272549300945485
80,0,-0.06272549300945485
81,0,-0.06272549300945485
82,0,-0.06272549300945485
83,0,-0.06272549300945485
84,0,-0.06272549300945485
85,0,-0.06272549300945485
86,0,-0.06272549300945485
87,0,-0.06272549300945485
88,0,-0.06272549300945485
89,0,-0.06272549300945485
90,0,-0.06272549300945485
91,0,-0.06272549300945485
92,0,-0.06272549300945485
93,0,-0.06272549300945485
94,0,-0.06272549300945485
95,0,-0.06272549300945485
96,0,-0.06272549300945485
97,0,-0.06272549300945485
98,0,-0.06272549300945485
99,0,-0.06272549300945485
0,1,9.0
1,1,9.0
2,1,9.0
3,1,9.0
4,1,9.0
5,1,9.0
6,1,5.417694469964993
7,1,5.417694469964993
8,1,5.417694469964993
9,1,5.417694469964993
10,1,5.417694469964993
11,1,5.417694469964993
12,1,5.417694469964993
13,1,5.417694469964993
14,1,5.417694469964993
15,1,5.417694469964993
16,1,5.417694469964993
17,1,5.417694469964993
18,1,5.417694469964993
19,1,5.417694469964993
20,1,5.417694469964993
21,1,5.417694469964993
22,1,5.417694469964993
23,1,5.417694469964993
24,1,5.417694469964993
25,1,5.417694469964993
26,1,5.417694469964993
27,1,5.417694469964993
28,1,5.417694469964993
29,1,5.417694469964993
30,1,5.417694469964993
31,1,5.417694469964993
32,1,5.417694469964993
33,1,5.417694469964993
34,1,5.417694469964993
35,1,5.417694469964993
36,1,5.417694469964993
37,1,5.417694469964993
38,1,5.417694469964993
39,1,5.417694469964993
40,1,5.417694469964993
41,1,5.417694469964993
42,1,5.417694469964993
43,1,5.417694469964993
44,1,5.417694469964993
45,1,5.417694469964993
46,1,5.417694469964993
47,1,5.417694469964993
48,1,5.417694469964993
49,1,5.417694469964993
50,1,5.417694469964993
51,1,5.417694469964993
52,1,5.417694469964993
53,1,5.417694469964993
54,1,5.417694469964993
55,1,5.417694469964993
56,1,1.939457479993873
57,1,1.939457479993873
58,1,1.939457479993873
59,1,1.939457479993873
60,1,1.939457479993873
61,1,1.939457479993873
62,1,1.939457479993873
63,1,1.939457479993873
64,1,1.939457479993873
65,1,1.939457479993873
66,1,1.939457479993873
67,1,1.939457479993873
68,1,1.939457479993873
69,1,1.480464331438451
70,1,1.480464331438451
71,1,1.480464331438451
72,1,1.480464331438451
73,1,1.480464331438451
74,1,1.480464331438451
75,1,1.480464331438451
76,1,1.480464331438451
77,1,1.480464331438451
78,1,1.480464331438451
79,1,1.480464331438451
80,1,-0.7088278558140175
81,1,-0.7088278558140175
82,1,-0.7088278558140175
83,1,-0.7088278558140175
84,1,-0.7088278558140175
85,1,-0.7088278558140175
86,1,-0.7088278558140175
87,1,-0.7088278558140175
88,1,-0.7088278558140175
89,1,-0.7088278558140175
90,1,-0.7088278558140175
91,1,-0.7088278558140175
92,1,-0.7088278558140175
93,1,-0.7088278558140175
94,1,-0.7088278558140175
95,1,-0.7088278558140175
96,1,-0.7088278558140175
97,1,-0.7088278558140175
98,1,-0.7088278558140175
99,1,-0.7088278558140175
0,2,9.0
1,2,8.999974592505387
2,2,8.999974592505387
3,2,8.974868396948652
4,2,8.974868396948652
5,2,8.974868396948652
6,2,8.974868396948652
7,2,8.974868396948652
8,2,8.974868396948652
9,2,8.974868396948652
10,2,8.974868396948652
11,2,8.974868396948652
12,2,8.974868396948652
13,2,8.974868396948652
14,2,8.974868396948652
15,2,8.974868396948652
16,2,8.974868396948652
17,2,8.974868396948652
18,2,8.974868396948652
19,2,8.974868396948652
20,2,8.974868396948652
21,2,8.769472681756815
22,2,8.769472681756815
23,2,8.769472681756815
24,2,8.769472681756815
25,2,8.769472681756815
26,2,2.5915072674629043
27,2,2.5915072674629043
28,2,2.5915072674629043
29,2,2.5915072674629043
30,2,2.5915072674629043
31,2,2.5915072674629043
32,2,2.5915072674629043
33,2,2.5915072674629043
34,2,2.5915072674629043
35,2,2.5915072674629043
36,2,2.5915072674629043
37,2,2.5915072674629043
38,2,2.5915072674629043
39,2,2.5915072674629043
40,2,2.5915072674629043
41,2,2.5915072674629043
42,2,2.0153727375628554
43,2,2.0153727375628554
44,2,2.0153727375628554
45,2,2.0153727375628554
46,2,2.0153727375628554
47,2,2.0153727375628554
48,2,2.0153727375628554
49,2,2.0153727375628554
50,2,2.0153727375628554
51,2,1.6094731535415518
52,2,1.6094731535415518
53,2,1.6094731535415518
54,2,0.6581424308896939
55,2,0.6581424308896939
56,2,0.1839601728982776
57,2,0.1839601728982776
58,2,0.1839601728982776
59,2,0.1839601728982776
60,2,0.1839601728982776
61,2,0.1839601728982776
62,2,0.1839601728982776
63,2,0.1839601728982776
64,2,0.1839601728982776
65,2,0.1839601728982776
66,2,0.1839601728982776
67,2,0.1839601728982776
68,2,-0.7865674374674682
69,2,-0.7865674374674682
70,2,-0.7865674374674682
71,2,-0.7865674374674682
72,2,-0.7865674374674682
73,2,-0.7865674374674682
74,2,-0.7865674374674682
75,2,-0.7865674374674682
76,2,-0.7865674374674682
77,2,-0.7865674374674682
78,2,-0.7865674374674682
79,2,-0.7865674374674682
80,2,-0.7865674374674682
81,2,-0.7865674374674682
82,2,-0.7865674374674682
83,2,-0.7865674374674682
84,2,-0.7865674374674682
85,2,-0.7865674374674682
86,2,-0.7865674374674682
87,2,-0.7865674374674682
88,2,-0.7865674374674682
89,2,-0.7865674374674682
90,2,-0.7865674374674682
91,2,-0.7865674374674682
92,2,-0.7865674374674682
93,2,-0.7865674374674682
94,2,-0.8070877798437404
95,2,-0.8070877798437404
96,2,-0.8070877798437404
97,2,-0.8070877798437404
98,2,-0.8070877798437404
99,2,-0.8070877798437404
0,3,9.0
1,3,9.0
2,3,9.0
3,3,8.998753707701784
4,3,8.998753707701784
5,3,8.998753707701784
6,3,8.998753707701784
7,3,8.998753707701784
8,3,8.998753707701784
9,3,8.998753707701784
10,3,8.998753707701784
11,3,8.998753707701784
12,3,8.998753707701784
13,3,8.998753707701784
14,3,8.998753707701784
15,3,8.998753707701784
