GA Name,Problem Name,Mean,Std Dev,Min,Max,Experiment 1,Experiment 2,Experiment 3,Experiment 4,Experiment 5,Experiment 6,Experiment 7,Experiment 8,Experiment 9,Experiment 10,Experiment 11,Experiment 12,Experiment 13,Experiment 14,Experiment 15,Experiment 16,Experiment 17,Experiment 18,Experiment 19,Experiment 20
BinaryGA,Function A,0.00276082791316552,0.002807902828152153,0.0002085503385600302,0.009641669506250047,0.0010836876504100215,0.002932346114559823,0.0004372784464099739,0.0012040916728099968,0.009641669506250047,0.0007858718849599107,0.0020027932033600095,0.0002085503385600302,0.005150403006250007,0.0007866366856100442,0.000979794717610007,0.008412425436010087,0.0020868786256100533,0.0002742453505599735,0.0009995059777600374,0.004233161948810009,0.0004208860062500027,0.0015936827929602564,0.007466017600000105,0.004516631298560005
BinaryGA,Rastrigin (n=2),0.05314674721182193,0.08210275470979936,0.00014284213505177945,0.26648797334787844,0.0014680715098904784,0.003078931878860658,0.00489004383956626,0.00014284213505177945,0.12160713689258529,0.030041731967749286,0.12366195257158097,0.00022418263755241696,0.0005753342497598624,0.26648797334787844,0.25371985210412973,0.0012716679008519804,0.009712325983485925,0.006990863231052913,0.05974869121027382,0.019929927684493975,0.14354661566826366,0.013402555706296226,0.0012101772527977062,0.001224066464317275
BinaryGA,Rastrigin (n=5),3.036908276227513,1.456676432738649,1.1150425880477286,6.1109182380888285,2.548513039624588,1.786136857352922,1.1150425880477286,5.5858615852049525,3.56393428281541,2.5614739236192534,4.512240876107242,3.7082310435772428,1.1538661638099796,4.402036805552314,2.074651259087318,4.199072230386278,3.088611080647766,2.271010122847784,2.4780732591418655,1.4546903648370844,6.1109182380888285,4.743066121348917,2.0335409557904,1.34719472666238
RealGA,Function A,0.022618838205257327,0.026989565197222565,2.1640027483418444e-05,0.09290270759726713,0.0172784108461562,0.09290270759726713,4.101429513086716e-05,0.0009232061216082203,0.000701605517239729,0.0014846833166213048,0.0013170601162962067,0.06888008596972263,0.024890517374908598,0.014348775148041299,0.0033944622109686293,0.0017506429056162358,0.07968960966329866,0.0316413414324198,0.014322117965720665,0.03814582164790224,0.019236954119392004,0.016086766570690917,2.1640027483418444e-05,0.025319341258661816
RealGA,Rastrigin (n=2),8.498917880572776e-07,1.6862663057025712e-06,7.105427357601002e-15,7.027536710779714e-06,7.259089329636481e-08,3.449159180490824e-09,3.025149908353342e-08,3.061588351727096e-06,4.789058039023075e-12,2.9389949318670006e-07,8.151442898451933e-08,2.4119486852214322e-08,2.4371615836571436e-12,7.105427357601002e-15,5.031975405245248e-07,2.957677750714538e-06,7.165515754081753e-07,5.1214961160894745e-09,7.819087244342882e-08,4.036198930634782e-09,4.987484345519988e-07,2.887290406761167e-11,1.6393257631364122e-06,7.027536710779714e-06
RealGA,Rastrigin (n=5),0.10269126315274058,0.28167924228883173,7.313479510884235e-05,0.9950913313723007,0.001725435183587365,0.027569136349157475,9.180696837773894e-05,0.0010533232919911484,0.003308259663953095,0.07167375714038116,0.0020918784257304424,0.9950913313723007,0.001389153137715482,0.0004885297883561179,0.0011599881225947684,7.313479510884235e-05,0.016683885622555295,0.0039858897261240145,0.0013854684676744,0.8948476479316199,0.002647132558088572,0.02390111205116341,0.004491509204790134,0.00016688325354152767
