Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G5,1,[ 0.00118691  0.00492019 -0.0269009  -0.01788039],160.0382399592946,1600.2483885604665,"[2, 3, 4]"
G5,2,[ 1.01760635e+02  2.93893837e-05  5.49999872e-01 -5.49999978e-01],-507360215.9488716,2711.6333119354213,"[0, 2, 3, 4]"
G5,3,[ 0.00791512  0.24029494 -0.5026474  -0.54006357],173.72965493429683,1731.700060348648,"[2, 3, 4]"
G5,4,[ 3.89479268e+00  1.19999999e+03 -5.50000000e-01  5.49999992e-01],-4210947921.731485,4809.499365600597,"[1, 2, 3, 4]"
G5,5,[ 2.53010235e-02  1.20000000e+03 -5.50000000e-01  5.50000000e-01],-6452619969.892831,4813.368875020509,"[1, 2, 3, 4]"
