Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G6,1,[1.30000000e+01 1.27750913e-09],-7971.899998348121,10.999999938702771,[0]
G6,2,[1.30000000e+01 1.58250894e-09],-7971.899997430273,10.999999594324692,[0]
G6,3,[1.30000513e+01 3.87404641e-07],-7971.8982308835675,10.999182567463151,[0]
G6,4,[1.30000058e+01 3.22202587e-07],-7971.899465851741,10.999910508507355,[0]
G6,5,[1.30000007e+01 1.05368978e-08],-7971.899970016428,10.999989189618418,[0]
