Generation,Execution,Best Fitness
0,0,-2.684012776306695
1,0,-4.009243125418975
2,0,-4.963998213568681
3,0,-4.963998213568681
4,0,-4.963998213568681
5,0,-4.963998213568681
6,0,-4.963998213568681
7,0,-6.512027735541869
8,0,-6.512027735541869
9,0,-6.512027735541869
10,0,-6.512027735541869
11,0,-6.512027735541869
12,0,-6.630049837325155
13,0,-6.709384466977214
14,0,-6.71928258093526
15,0,-6.71928258093526
16,0,-6.720782261882567
17,0,-6.720782261882567
18,0,-6.820024136765392
19,0,-6.84087248005491
20,0,-6.84087248005491
21,0,-6.84087248005491
22,0,-6.890190930743449
23,0,-6.902040378463338
24,0,-6.902040378463338
25,0,-6.902040378463338
26,0,-6.90343788614655
27,0,-6.90379151774329
28,0,-6.905802717922379
29,0,-6.905802717922379
30,0,-6.906424088598642
31,0,-6.906424088598642
32,0,-6.906424088598642
33,0,-6.906424088598642
34,0,-6.906424088598642
35,0,-6.906424088598642
36,0,-6.907106343247248
37,0,-6.907106343247248
38,0,-6.907106343247248
39,0,-6.907106343247248
40,0,-6.907180437545045
41,0,-6.907180437545045
42,0,-6.907180437545045
43,0,-6.907180437545045
44,0,-6.907180437545045
45,0,-6.907194246661111
46,0,-6.907194246661111
47,0,-6.907194246661111
48,0,-6.907194246661111
49,0,-6.907194246661111
50,0,-6.907194246661111
51,0,-6.9072383901034735
52,0,-6.9072383901034735
53,0,-6.9072383901034735
54,0,-6.9072383901034735
55,0,-6.9072414346922475
56,0,-6.9072414346922475
57,0,-6.907249793777044
58,0,-6.907249793777044
59,0,-6.907249793777044
60,0,-6.907249793777044
61,0,-6.907250112462684
62,0,-6.907250410861776
63,0,-6.907250530221606
64,0,-6.907250577965585
65,0,-6.9072505970631255
66,0,-6.907250604702235
67,0,-6.90725379497172
68,0,-6.907264204296911
69,0,-6.907272960993624
70,0,-6.907275270011966
71,0,-6.907275270011966
72,0,-6.907278395211286
73,0,-6.907278395211286
74,0,-6.907389143429342
75,0,-6.907389143429342
76,0,-6.907389143429342
77,0,-6.907389143429342
78,0,-6.907389143429342
79,0,-6.907389143429342
80,0,-6.907389143429342
81,0,-6.907564646145676
82,0,-6.907564646145676
83,0,-6.907564646145676
84,0,-6.907564646145676
85,0,-6.907612655156061
86,0,-6.907612655156061
87,0,-6.907635057465955
88,0,-6.9077005123055475
89,0,-6.907708263907571
90,0,-6.907708263907571
91,0,-6.9077392886850575
92,0,-6.9077392886850575
93,0,-6.9077392886850575
94,0,-6.9077392886850575
95,0,-6.9077392886850575
96,0,-6.9077392886850575
97,0,-6.90774264154918
98,0,-6.90774264154918
99,0,-6.90774264154918
0,1,-4.997915905848909
1,1,-4.997915905848909
2,1,-4.997915905848909
3,1,-4.997915905848909
4,1,-4.997915905848909
5,1,-4.997915905848909
6,1,-4.997915905848909
7,1,-6.344007720684348
8,1,-6.344007720684348
9,1,-6.344007720684348
10,1,-6.344007720684348
11,1,-6.344007720684348
12,1,-6.344007720684348
13,1,-6.344007720684348
14,1,-6.344007720684348
15,1,-6.344007720684348
16,1,-6.344007720684348
17,1,-6.344007720684348
18,1,-6.353226417612832
19,1,-6.353226417612832
20,1,-6.353226417612832
21,1,-6.353226417612832
22,1,-6.79371174891955
23,1,-6.79371174891955
24,1,-6.79371174891955
25,1,-6.79371174891955
26,1,-6.79371174891955
27,1,-6.79371174891955
28,1,-6.79371174891955
29,1,-6.79371174891955
30,1,-6.79371174891955
31,1,-6.79371174891955
32,1,-6.79371174891955
33,1,-6.79371174891955
34,1,-6.79371174891955
35,1,-6.79371174891955
36,1,-6.79371174891955
37,1,-6.79371174891955
38,1,-6.79371174891955
39,1,-6.79371174891955
40,1,-6.79371174891955
41,1,-6.79371174891955
42,1,-6.79371174891955
43,1,-6.79371174891955
44,1,-6.79371174891955
45,1,-6.79371174891955
46,1,-6.79371174891955
47,1,-6.79371174891955
48,1,-6.79371174891955
49,1,-6.79371174891955
50,1,-6.79371174891955
51,1,-6.79371174891955
52,1,-6.79371174891955
53,1,-6.817086075348756
54,1,-6.82084368830949
55,1,-6.82084368830949
56,1,-6.825274185503267
57,1,-6.825274185503267
58,1,-6.828801459819413
59,1,-6.828801459819413
60,1,-6.829483383034126
61,1,-6.829483383034126
62,1,-6.829483383034126
63,1,-6.889306669800005
64,1,-6.889306669800005
65,1,-6.899906257579133
66,1,-6.899906257579133
67,1,-6.899906257579133
68,1,-6.899906257579133
69,1,-6.899906257579133
70,1,-6.899930780018084
71,1,-6.899930780018084
72,1,-6.90505142407644
73,1,-6.90505142407644
74,1,-6.90505142407644
75,1,-6.90505142407644
76,1,-6.90505142407644
77,1,-6.90505142407644
78,1,-6.906715493706693
79,1,-6.906715493706693
80,1,-6.906715493706693
81,1,-6.906809035538991
82,1,-6.906809035538991
83,1,-6.906850948949604
84,1,-6.906938645833971
85,1,-6.906938645833971
86,1,-6.906938645833971
87,1,-6.906938645833971
88,1,-6.906938645833971
89,1,-6.906940905000796
90,1,-6.9069417758558345
91,1,-6.9069417758558345
92,1,-6.906942266157779
93,1,-6.906943020685895
94,1,-6.907204139746948
95,1,-6.907273274084403
96,1,-6.907283908214865
97,1,-6.907286866238005
98,1,-6.907288017031261
99,1,-6.907288472161865
0,2,-5.604308804752685
1,2,-5.604308804752685
2,2,-5.604308804752685
3,2,-5.604308804752685
4,2,-5.604308804752685
5,2,-5.604308804752685
6,2,-6.427411988921798
7,2,-6.449883036154362
8,2,-6.449883036154362
9,2,-6.575244324904765
10,2,-6.575244324904765
11,2,-6.575244324904765
12,2,-6.575244324904765
13,2,-6.670539668700419
14,2,-6.8391877984557645
15,2,-6.8391877984557645
16,2,-6.8391877984557645
17,2,-6.861693426496368
18,2,-6.879594699601787
19,2,-6.891344861047654
20,2,-6.899929757559304
21,2,-6.903134991071341
22,2,-6.903134991071341
23,2,-6.903134991071341
24,2,-6.9036170602790605
25,2,-6.903727101065455
26,2,-6.906293398941806
27,2,-6.907317742772227
28,2,-6.907504604112403
29,2,-6.907504604112403
30,2,-6.907504604112403
31,2,-6.907553755313618
32,2,-6.907553755313618
33,2,-6.907553755313618
34,2,-6.907572865158086
35,2,-6.907733986029054
36,2,-6.907733986029054
37,2,-6.907733986029054
38,2,-6.907733986029054
39,2,-6.907733986029054
40,2,-6.907733986029054
41,2,-6.907733986029054
42,2,-6.907733986029054
43,2,-6.907733986029054
44,2,-6.907733986029054
45,2,-6.907742314325941
46,2,-6.907742314325941
47,2,-6.907742314325941
48,2,-6.907742314325941
49,2,-6.907742314325941
50,2,-6.907742314325941
51,2,-6.907742314325941
52,2,-6.907742314325941
53,2,-6.907742314325941
54,2,-6.907742314325941
55,2,-6.907742314325941
56,2,-6.907744857855658
57,2,-6.907744857855658
58,2,-6.907744857855658
59,2,-6.907744857855658
60,2,-6.907744857855658
61,2,-6.907744857855658
62,2,-6.907745367984222
63,2,-6.907745367984222
64,2,-6.907745367984222
65,2,-6.907745367984222
66,2,-6.9077454501914595
67,2,-6.9077456803500175
68,2,-6.9077456803500175
69,2,-6.9077456803500175
70,2,-6.9077456803500175
71,2,-6.90775214614718
72,2,-6.90775214614718
73,2,-6.90775214614718
74,2,-6.90775214614718
75,2,-6.90775214614718
76,2,-6.90775214614718
77,2,-6.90775214614718
78,2,-6.90775214614718
79,2,-6.90775214614718
80,2,-6.90775214614718
81,2,-6.90775214614718
82,2,-6.90775214614718
83,2,-6.90775214614718
84,2,-6.907752862687764
85,2,-6.907752862687764
86,2,-6.907752862687764
87,2,-6.907752862687764
88,2,-6.907752862687764
89,2,-6.907752862687764
90,2,-6.907752957395222
91,2,-6.907752957395222
