Generation,Execution,Best Fitness
0,0,-2.3976893293605888
1,0,-2.3976893293605888
2,0,-3.537262779308297
3,0,-3.537262779308297
4,0,-3.537262779308297
5,0,-3.537262779308297
6,0,-5.711282169023028
7,0,-5.711282169023028
8,0,-5.711282169023028
9,0,-5.711282169023028
10,0,-5.711282169023028
11,0,-5.711282169023028
12,0,-5.711282169023028
13,0,-5.711282169023028
14,0,-5.711282169023028
15,0,-5.711282169023028
16,0,-5.711282169023028
17,0,-5.711282169023028
18,0,-5.711282169023028
19,0,-5.711282169023028
20,0,-5.711282169023028
21,0,-5.711282169023028
22,0,-5.711282169023028
23,0,-5.711282169023028
24,0,-5.711282169023028
25,0,-5.711282169023028
26,0,-5.711282169023028
27,0,-5.711282169023028
28,0,-5.711282169023028
29,0,-5.711282169023028
30,0,-5.711282169023028
31,0,-6.294635099775157
32,0,-6.294635099775157
33,0,-6.294635099775157
34,0,-6.305477166530696
35,0,-6.305477166530696
36,0,-6.305477166530696
37,0,-6.305477166530696
38,0,-6.305477166530696
39,0,-6.721206189849867
40,0,-6.721206189849867
41,0,-6.721206189849867
42,0,-6.721206189849867
43,0,-6.721206189849867
44,0,-6.721206189849867
45,0,-6.721206189849867
46,0,-6.721206189849867
47,0,-6.738410060941042
48,0,-6.738410060941042
49,0,-6.738410060941042
50,0,-6.738410060941042
51,0,-6.738410060941042
52,0,-6.752803033530751
53,0,-6.752803033530751
54,0,-6.752803033530751
55,0,-6.752803033530751
56,0,-6.752803033530751
57,0,-6.8716895395877176
58,0,-6.8716895395877176
59,0,-6.8716895395877176
60,0,-6.8716895395877176
61,0,-6.8716895395877176
62,0,-6.8716895395877176
63,0,-6.8716895395877176
64,0,-6.8716895395877176
65,0,-6.8716895395877176
66,0,-6.8716895395877176
67,0,-6.8716895395877176
68,0,-6.8716895395877176
69,0,-6.8716895395877176
70,0,-6.8716895395877176
71,0,-6.8716895395877176
72,0,-6.8716895395877176
73,0,-6.8716895395877176
74,0,-6.8716895395877176
75,0,-6.8716895395877176
76,0,-6.8716895395877176
77,0,-6.8716895395877176
78,0,-6.8716895395877176
79,0,-6.8716895395877176
80,0,-6.8716895395877176
81,0,-6.8716895395877176
82,0,-6.8716895395877176
83,0,-6.8716895395877176
84,0,-6.8716895395877176
85,0,-6.8716895395877176
86,0,-6.8716895395877176
87,0,-6.8716895395877176
88,0,-6.8716895395877176
89,0,-6.8716895395877176
90,0,-6.8716895395877176
91,0,-6.8716895395877176
92,0,-6.8716895395877176
93,0,-6.8716895395877176
94,0,-6.8716895395877176
95,0,-6.8716895395877176
96,0,-6.879927937019152
97,0,-6.879927937019152
98,0,-6.879927937019152
99,0,-6.879927937019152
0,1,-2.9623999962931493
1,1,-3.401414251506516
2,1,-3.401414251506516
3,1,-3.401414251506516
4,1,-3.401414251506516
5,1,-3.401414251506516
6,1,-4.011778598203842
7,1,-4.4499978791933135
8,1,-4.4499978791933135
9,1,-4.4499978791933135
10,1,-4.4499978791933135
