Generation,Execution,Best Fitness
0,0,-3.848869979900612
1,0,-3.848869979900612
2,0,-3.8761355224520044
3,0,-3.8761355224520044
4,0,-3.8761355224520044
5,0,-3.8761355224520044
6,0,-4.235843272576049
7,0,-4.235843272576049
8,0,-4.235843272576049
9,0,-5.132504337385657
10,0,-5.132504337385657
11,0,-5.132504337385657
12,0,-5.132504337385657
13,0,-5.132504337385657
14,0,-5.442184506608741
15,0,-5.442184506608741
16,0,-6.52304096971852
17,0,-6.52304096971852
18,0,-6.52304096971852
19,0,-6.52304096971852
20,0,-6.52304096971852
21,0,-6.52304096971852
22,0,-6.52304096971852
23,0,-6.52304096971852
24,0,-6.52304096971852
25,0,-6.52304096971852
26,0,-6.52304096971852
27,0,-6.52304096971852
28,0,-6.52304096971852
29,0,-6.52304096971852
30,0,-6.52304096971852
31,0,-6.52304096971852
32,0,-6.52304096971852
33,0,-6.52304096971852
34,0,-6.52304096971852
35,0,-6.52304096971852
36,0,-6.52304096971852
37,0,-6.52304096971852
38,0,-6.52304096971852
39,0,-6.52304096971852
40,0,-6.52304096971852
41,0,-6.52304096971852
42,0,-6.52304096971852
43,0,-6.652786762941447
44,0,-6.652786762941447
45,0,-6.652786762941447
46,0,-6.767131243649511
47,0,-6.767131243649511
48,0,-6.767131243649511
49,0,-6.767131243649511
50,0,-6.767131243649511
51,0,-6.767131243649511
52,0,-6.767131243649511
53,0,-6.767131243649511
54,0,-6.767131243649511
55,0,-6.767131243649511
56,0,-6.767131243649511
57,0,-6.767131243649511
58,0,-6.767131243649511
59,0,-6.767131243649511
60,0,-6.767131243649511
61,0,-6.767131243649511
62,0,-6.767131243649511
63,0,-6.767131243649511
64,0,-6.767131243649511
65,0,-6.767131243649511
66,0,-6.767131243649511
67,0,-6.886550569773347
68,0,-6.886550569773347
69,0,-6.886550569773347
70,0,-6.886550569773347
71,0,-6.886550569773347
72,0,-6.886550569773347
73,0,-6.886550569773347
74,0,-6.886550569773347
75,0,-6.886550569773347
76,0,-6.886550569773347
77,0,-6.886550569773347
78,0,-6.886550569773347
79,0,-6.886550569773347
80,0,-6.886550569773347
81,0,-6.886550569773347
82,0,-6.886550569773347
83,0,-6.886550569773347
84,0,-6.886550569773347
85,0,-6.886550569773347
86,0,-6.886550569773347
