Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G4,1,"[np.float64(78.0), np.float64(33.0), np.float64(27.0), np.float64(32.9391842972495), np.float64(27.0)]",-32217.42327119649,2.931105702754884,[2]
G4,2,"[np.float64(78.0), np.float64(33.0), np.float64(27.0), np.float64(28.77976470569193), np.float64(27.0)]",-32217.42238588867,3.145438514598048,[2]
G4,3,"[np.float64(78.0), np.float64(33.87138007432997), np.float64(27.0), np.float64(27.0), np.float64(27.0)]",-32217.422002338764,3.237148900000001,[2]
G4,4,"[np.float64(78.0), np.float64(33.000011083146966), np.float64(27.000000000127223), np.float64(27.915062293665354), np.float64(27.000000002763397)]",-32217.42219966185,3.189996197011876,[2]
G4,5,"[np.float64(78.0), np.float64(33.07833974806883), np.float64(27.0), np.float64(27.0), np.float64(27.0)]",-32217.422002338764,3.237148900000001,[2]
