Problem,Run,Best Solution,Best Value,Constraint Violation,Violated Constraints Indexes
G5,1,"[np.float64(1.1458523410926095e-13), np.float64(0.0), np.float64(-0.5083919177774755), np.float64(-0.55)]",2519.7850548360016,1735.9556759031807,"[2, 3, 4]"
G5,2,"[np.float64(2.6258756907315142e-15), np.float64(3.1692840736877815e-08), np.float64(-0.5054389538176562), np.float64(-0.5499998626201208)]",2520.8456043426054,1735.3092077779902,"[2, 3, 4]"
G5,3,"[np.float64(0.00011430495728623823), np.float64(0.0), np.float64(-0.5077952859666953), np.float64(-0.55)]",2519.996698327042,1735.824302172676,"[2, 3, 4]"
G5,4,"[np.float64(9.525022611544069e-15), np.float64(1.8804457649626333e-07), np.float64(-0.5083015048241386), np.float64(-0.5499999999999999)]",2519.8170041982053,1735.9357635946635,"[2, 3, 4]"
G5,5,"[np.float64(1.0651395947623744e-26), np.float64(9.854476848914634e-05), np.float64(-0.5084255074757907), np.float64(-0.55)]",2519.773210728109,1735.9629769241926,"[2, 3, 4]"
